"Gene","ModuleColor","kME_blue","p.kME_blue","GS_Activation_Status.Activated","PValue"
"YAF2","blue",0.930807189552361,3.37963748609911e-18,-0.615039979785446,2.41155277743583e-05
"MATR3","blue",0.832261997251066,2.81187335019449e-11,-0.358444172930355,0.0231367463194756
"RGPD5","blue",0.935671055487986,8.83198552544362e-19,-0.862591668013743,8.39862578847911e-13
"GLT8D1","blue",-0.944676062001505,5.44572180233874e-20,0.575950644521264,0.0001007632976193
"ZRANB1","blue",0.874609125303388,1.64609914785162e-13,-0.847637078543834,5.21488646120378e-12
"SPAST","blue",-0.916794220333402,9.9250480249513e-17,0.64077981812932,8.4304730843591e-06
"ZNF839","blue",0.842511384944198,9.32839753624107e-12,-0.537853075959504,0.000344462391058136
"RB1CC1","blue",0.909088216525523,4.98666438400426e-16,-0.859897655708332,1.18508497815934e-12
"ALAS1","blue",-0.924400280150327,1.71789802617387e-17,0.878937415384985,8.78239836601498e-14
"GCLM","blue",-0.858705612214168,1.37699751906969e-12,0.725131930037466,1.20904682171037e-07
"HSF2","blue",0.810805398282673,2.2678325961465e-10,-0.389052495877031,0.0130947966687243
"PHF20","blue",0.779664396644111,3.05887567312579e-09,-0.409947940647311,0.00861132412286222
"RTEL1-TNFRSF6B","blue",0.702702530914867,4.30690607280768e-07,-0.601251004569924,4.08005048494374e-05
"IFNGR1","blue",0.848790581063843,4.56178694445164e-12,-0.502537288730742,0.000951328815276334
"BRD9","blue",0.979151892718835,6.50496038950603e-28,-0.730386056018039,8.81886777434122e-08
"BCLAF1","blue",0.964337605604257,1.53905438091805e-23,-0.69419342895078,6.76843004641271e-07
"CENPQ","blue",-0.925902351545788,1.18897136302753e-17,0.853647886249554,2.56480534961557e-12
"PNPLA6","blue",-0.736739768018327,5.96249551070472e-08,0.563517578641351,0.000152999374429248
"APBA2","blue",0.756772128205061,1.60805865114407e-08,-0.74717488788769,3.05859916702413e-08
"AGA","blue",-0.856541919439737,1.80197244351649e-12,0.742769130532443,4.07004981754679e-08
"MAT2B","blue",-0.870430536795349,2.9545285310283e-13,0.49761758836122,0.00108666890106576
"EDC4","blue",0.766504762891835,8.12477364992882e-09,-0.422281770240977,0.00664129731687599
"CTNS","blue",-0.703406091535446,4.14599109618658e-07,0.513481697045092,0.000702558133486132
"RTN4R","blue",-0.880112929052137,7.37421043681007e-14,0.7571256093012,1.56954882679625e-08
"PHF23","blue",-0.787833061197207,1.61225906595241e-09,0.334674294637973,0.0347858383984917
"YTHDC2","blue",0.836281461522696,1.84072843441935e-11,-0.684794596444381,1.09582094435041e-06
"SCML1","blue",0.846273891946541,6.09965769742833e-12,-0.736590218507979,6.01844612694827e-08
"USP28","blue",-0.861272781054502,9.94966465384793e-13,0.932402996118893,2.20013051123685e-18
"TSPAN17","blue",-0.899007940955242,3.36010408977705e-15,0.721918265211777,1.46128364928351e-07
"RRM2B","blue",-0.798383343363173,6.75715372948452e-10,0.725735300002936,1.16644793481334e-07
"PER3","blue",0.734438829913805,6.87922559693988e-08,-0.665547047819548,2.78739407068335e-06
"CLPTM1L","blue",-0.740713207688104,4.64143446129315e-08,0.703948588861741,4.0257301373752e-07
"JKAMP","blue",-0.90467108121458,1.18078586905379e-15,0.549460481788903,0.000240584522450685
"NFE2L3","blue",-0.840488442315856,1.16689812444685e-11,0.40956064682703,0.00868053732930788
"FOXN3","blue",0.892228847659464,1.08648115023698e-14,-0.554643749517466,0.00020408083229682
"TRAPPC3","blue",-0.929650859576963,4.58347395459597e-18,0.828291651027001,4.2273523046205e-11
"ARID4B","blue",0.934632588427582,1.18639090470941e-18,-0.820195006345111,9.41043366499487e-11
"OPN3","blue",-0.80162300000043,5.12057475337703e-10,0.803956961313909,4.17996906568254e-10
"RELT","blue",0.718054946905603,1.82883954357296e-07,-0.210767249229164,0.19173593075768
"USP36","blue",0.971799606920657,1.89766004918184e-25,-0.707351169073617,3.3420567717845e-07
"POLR3E","blue",0.950155846767424,7.87448505082577e-21,-0.658556958143258,3.84861020444378e-06
"CDK17","blue",0.946367780984739,3.06363721049139e-20,-0.68060343958557,1.35081187879676e-06
"PSD","blue",0.908313089323601,5.8192068208668e-16,-0.637193706070383,9.81624297089376e-06
"PIGV","blue",-0.89833429686375,3.7895585106752e-15,0.611925330241335,2.72156665729895e-05
"SFSWAP","blue",0.891792611340068,1.16856395352894e-14,-0.898319836593218,3.79932023601909e-15
"SEZ6","blue",0.825154411368835,5.79205556299065e-11,-0.888635831664032,1.96155375771236e-14
"AHRR","blue",-0.804279039481777,4.0636587025784e-10,0.892930626862291,9.65724438978919e-15
"INTS13","blue",-0.833748434343299,2.40722470180187e-11,0.939309199456888,3.01699246447852e-19
"TM7SF3","blue",-0.870904527010905,2.76768273351211e-13,0.829406396633939,3.77406727286287e-11
"HIPK2","blue",0.777746836195092,3.54124210620656e-09,-0.657800074606207,3.98343569178552e-06
"BORCS8-MEF2B","blue",0.705410323606008,3.71756147336365e-07,-0.428591251590779,0.00579344320456582
"DDX20","blue",0.837813866684265,1.56146870029407e-11,-0.481604468930792,0.00165306132938542
"TAF11","blue",0.967304167975117,3.03248845529844e-24,-0.742363972190505,4.17719872918045e-08
"AP3D1","blue",-0.801096780313102,5.35836069156098e-10,0.914989648406365,1.46829834901723e-16
"MAP2K4","blue",-0.925287971764935,1.38339541274514e-17,0.727831902850035,1.029005667356e-07
"PACC1","blue",-0.872551426901348,2.20122101276391e-13,0.505444033630284,0.00087860279627715
"GSTO2","blue",0.940810620730697,1.89933974092274e-19,-0.659848832287098,3.62813457460101e-06
"FOXJ2","blue",0.885673592618309,3.14506121495523e-14,-0.700785563319571,4.77511652644874e-07
"KDM4A","blue",-0.859248458663594,1.28624244918127e-12,0.83123606319174,3.12743616877821e-11
"NFYC","blue",-0.867449233270271,4.43029290853452e-13,0.81209392340841,2.01581153808755e-10
"ZBTB11","blue",0.958157328149923,3.03852945410408e-22,-0.721953783543122,1.45824738954843e-07
"GOLGA5","blue",-0.898587607891345,3.62233962485351e-15,0.54246580934984,0.000299141226751928
"THUMPD1","blue",0.927763632612088,7.45414603696413e-18,-0.566461110082813,0.000138803224376097
"DDX3Y","blue",0.960519331526949,1.02833768461463e-22,-0.719793118503662,1.65399226768002e-07
"PFKP","blue",-0.774305129084051,4.58926937862067e-09,0.9451046125283,4.71541781012515e-20
"TNFRSF1A","blue",-0.84150833602324,1.04275961617449e-11,0.369425564625126,0.018974520538599
"DHX8","blue",0.872017949846655,2.37153142148225e-13,-0.525097293069101,0.000503564134949629
"PDZD4","blue",0.763510825997203,1.00579888805888e-08,-0.46775622709258,0.00233853219555824
"INPP5A","blue",0.718019026192326,1.83262714044629e-07,-0.670905111312417,2.16419889247083e-06
"LAPTM4A","blue",0.822297587456457,7.67435705557972e-11,-0.725416610066255,1.18877136021774e-07
"IP6K2","blue",0.865580248534687,5.68306499921107e-13,-0.566676675553811,0.000137811919545245
"KIF2A","blue",-0.740426007109445,4.72693829205291e-08,0.695740369328894,6.24157790814094e-07
"PSME4","blue",0.74101592148369,4.55286892416157e-08,-0.294913342415764,0.0646924891651759
"ELP1","blue",0.880191528099302,7.28806983187875e-14,-0.611451185256353,2.77182392197358e-05
"EXOC5","blue",-0.924360546901825,1.73452390210478e-17,0.875527136945224,1.44356117154298e-13
"ZXDC","blue",0.849567372060395,4.16611376845237e-12,-0.943856090919727,7.15045021166947e-20
"JMJD6","blue",0.784038014635969,2.17836919120468e-09,-0.429058736288421,0.00573453012108007
"TESK2","blue",0.905297426386579,1.04762702314107e-15,-0.753362910048999,2.02736341400955e-08
"CFAP20","blue",0.762976519695412,1.04451009241955e-08,-0.201055956117864,0.213493095582602
"ING3","blue",0.71003397903434,2.88057202483693e-07,-0.167193394152979,0.302459334972018
"SEL1L","blue",-0.904012037330569,1.338021654014e-15,0.890154210701732,1.53199123369049e-14
"ADGRL1","blue",0.800896265611172,5.45165374027074e-10,-0.726693322467703,1.10165977872689e-07
"PALS1","blue",0.745012310838223,3.52159177817827e-08,-0.909640943733698,4.46302279082368e-16
"AP1M1","blue",-0.781844546088845,2.58517892099059e-09,0.566949337000163,0.000136567215275405
"MAP3K13","blue",0.798493665714502,6.69418908749525e-10,-0.445458189631271,0.00397046067617165
"NCBP3","blue",-0.891422237947916,1.242801155409e-14,0.502010441198336,0.000965068428498151
"SLC25A40","blue",-0.953671266058077,2.02327518305244e-21,0.879163523871419,8.4932797800221e-14
"MARK3","blue",0.754224856613816,1.91268085749512e-08,-0.754180286497471,1.91845977236632e-08
"FNDC3B","blue",0.740828786240365,4.60743224770199e-08,-0.615976665127849,2.32483313938494e-05
"DLG1","blue",0.832141968685566,2.84718719685321e-11,-0.452398797064994,0.00337990788044586
"REXO2","blue",-0.931740151337449,2.63286457164215e-18,0.86219845677233,8.83548774609512e-13
"BAZ2A","blue",0.933469291362597,1.64184211769665e-18,-0.770725594183844,5.9810775227844e-09
"XAB2","blue",0.911671774714751,2.95064363885598e-16,-0.601848739112014,3.99011110449667e-05
"MAP2K7","blue",0.882249734803465,5.34197945364505e-14,-0.558575520404557,0.000179805865699206
"DYNC1I2","blue",-0.961503446089525,6.42045242159102e-23,0.792693605715699,1.0867546280299e-09
"FAM76B","blue",0.792744896248421,1.08218064040161e-09,-0.315245876084717,0.0475449524063808
"SIRT6","blue",-0.823341992202885,6.92814978235565e-11,0.926406666079105,1.048952676491e-17
"JADE1","blue",0.808554011104592,2.78022010807733e-10,-0.90298243931258,1.62369032695793e-15
"ARAF","blue",0.835597790071335,1.97985781055093e-11,-0.4812160295652,0.00166955382382459
"TULP3","blue",-0.825166272603,5.78523151009328e-11,0.689779749776154,8.50586874636033e-07
"TP53INP2","blue",0.866788212186772,4.84026138165642e-13,-0.422488368754603,0.00661192737297594
"THOC1","blue",0.755608922310765,1.74108042867375e-08,-0.338454929094362,0.0326637208805521
"REXO1","blue",0.848845753691342,4.53255970675122e-12,-0.383430484823329,0.0145946275611292
"SAR1A","blue",0.864235291662291,6.78290588600042e-13,-0.471584557609295,0.00212773017349996
"CIC","blue",0.809637475332251,2.52144708776178e-10,-0.371182790508156,0.0183707483090549
"PGM1","blue",-0.842701569950018,9.132644718514e-12,0.952179251426955,3.64709122507263e-21
"KEAP1","blue",-0.940212718058644,2.28694852842074e-19,0.881739608807126,5.77260788850803e-14
"SESN1","blue",0.792740410016919,1.08257999493176e-09,-0.6530154972722,4.94118012310959e-06
"CPOX","blue",-0.926683209485818,9.78932000870723e-18,0.865403062779736,5.81770610310613e-13
"AP4E1","blue",-0.940070429135999,2.3896158586726e-19,0.714879776976504,2.19317985334279e-07
"IFT25","blue",-0.922326274287438,2.82061610955183e-17,0.918892709059525,6.2236878955606e-17
"C5orf22","blue",-0.930310034789118,3.85514131440389e-18,0.77227449773009,5.3364933520821e-09
"LYRM2","blue",-0.806412081730301,3.3664883829719e-10,0.336675877729233,0.0336486748149988
"KAT6A","blue",0.911379673192517,3.13350095366348e-16,-0.905463324536157,1.01480509024015e-15
"YTHDC1","blue",0.966591530400393,4.53975296437198e-24,-0.836398915529344,1.81776914198033e-11
"NCOA1","blue",0.834379634572937,2.25248635821033e-11,-0.791794139844273,1.16996096377722e-09
"RAB10","blue",-0.965957414281913,6.45348321481592e-24,0.796815013872966,7.71426411799645e-10
"MYNN","blue",0.893715101849405,8.45733854167997e-15,-0.6090744931049,3.03673183388026e-05
"OVGP1","blue",0.903984374682061,1.34503451233312e-15,-0.837680899469568,1.58402760600666e-11
"ZNF213","blue",-0.901759150966449,2.03771784608456e-15,0.424126018984105,0.00638305834815073
"ZW10","blue",-0.930110260743245,4.06344633134312e-18,0.879586407535487,7.97642212454255e-14
"PPP1R15A","blue",0.885952674800451,3.00991538655639e-14,-0.489828556778583,0.00133602888561051
"AAMDC","blue",-0.710385782565118,2.82463821841134e-07,0.457795637815279,0.0029752371407928
"RFX2","blue",-0.778119769779474,3.44220490108605e-09,0.77135700968741,5.71001681441732e-09
"KIF9","blue",0.732649966477193,7.68054050450214e-08,-0.317493252144949,0.0458996455558941
"DYNLL1","blue",-0.900291674135718,2.66554642194323e-15,0.909883669140058,4.24984702329577e-16
"SLC23A2","blue",0.818100569876413,1.15001537793753e-10,-0.539299752380606,0.000329626602436693
"TASP1","blue",0.754830963575187,1.83568419494419e-08,-0.530793410096069,0.000425812181177384
"FUS","blue",0.84365172774881,8.21105581445162e-12,-0.497392819152283,0.00109324109863584
"CMTM1","blue",-0.939388104331951,2.94537451137733e-19,0.705093784728052,3.78238235277334e-07
"DDX24","blue",0.96199078909881,5.06151130243123e-23,-0.798420729860151,6.7357542809764e-10
"NECAP1","blue",0.956719913681218,5.7006756261111e-22,-0.724147275445527,1.28167490463651e-07
"DNAJB11","blue",0.702306539454368,4.39999597513556e-07,-0.231409780661294,0.150791924641657
"CERS4","blue",-0.77561841434422,4.15924755491593e-09,0.795984351531188,8.27111165402131e-10
"EXOC1","blue",-0.80979665543481,2.48538455481658e-10,0.309386660953618,0.0520590552355829
"LAMB1","blue",0.86559165261464,5.67450026338032e-13,-0.802965219995817,4.55795814427535e-10
"TMEM101","blue",-0.88196359829816,5.57965216875271e-14,0.790229811136294,1.32899819445526e-09
"SCFD1","blue",0.888305814063708,2.06883719255951e-14,-0.511021199687567,0.000752771249358168
"HECTD1","blue",0.842261797773916,9.5912665401498e-12,-0.838714780771318,1.41637530031011e-11
"MFSD11","blue",0.760684390896965,1.22685575595097e-08,-0.64795968529058,6.17941807025828e-06
"COMT","blue",-0.874265176300703,1.72864242300057e-13,0.832408745423649,2.76925598004177e-11
"ECHDC1","blue",-0.861092439809569,1.01815479386243e-12,0.702395199034961,4.37899364392176e-07
"SUCO","blue",0.88662625363471,2.70589940711493e-14,-0.879743061865191,7.79257993633259e-14
"SH2D3C","blue",-0.858533242663995,1.40705040909473e-12,0.653895917435388,4.75045403174496e-06
"WHRN","blue",0.717673935626066,1.86938671499746e-07,-0.641422350891981,8.20201041031546e-06
"BTAF1","blue",0.793820065179289,9.90340036693794e-10,-0.507418162233591,0.000832072677791367
"IKZF5","blue",0.975418772174025,1.44025714992359e-26,-0.846262297738921,6.10775376308024e-12
"BRPF3","blue",0.914346911316943,1.68455336857718e-16,-0.783940631631559,2.19508292368829e-09
"SIRT1","blue",0.806060409068059,3.47314200286749e-10,-0.828445973523018,4.16169423961363e-11
"HNRNPH3","blue",0.873707121874084,1.87089791650438e-13,-0.546589921829624,0.000263236510993443
"PCSK5","blue",0.795812171190226,8.39113712319206e-10,-0.797145253413763,7.50277499596211e-10
"ERMP1","blue",-0.872645250704186,2.17248373354573e-13,0.715124294959619,2.16289651825425e-07
"FBXL19","blue",-0.8299552066221,3.56803061750148e-11,0.922613457150288,2.63562770515274e-17
"STX1B","blue",0.748094644657664,2.87939661332314e-08,-0.57238885864454,0.000113765648101001
"SETD1A","blue",0.879663701785123,7.88520926603612e-14,-0.661325789404098,3.39032850554057e-06
"CIRBP","blue",0.874188192371121,1.74764305897243e-13,-0.939764449755993,2.62532243931979e-19
"IGFALS","blue",0.883088271107372,4.69913690072459e-14,-0.824990694196897,5.8870195176805e-11
"GADD45B","blue",0.880518361653884,6.93992482056079e-14,-0.539003633428006,0.000332615780658916
"SEC14L2","blue",0.926150653699965,1.1179638541089e-17,-0.731203660801088,8.3908370541784e-08
"MAPK1","blue",-0.713318826934345,2.39594664206143e-07,0.406147527223254,0.00931139882999124
"SRRD","blue",0.810202930116408,2.39551729250959e-10,-0.36323308358079,0.0212365842808165
"PATZ1","blue",0.885229101343079,3.37215585612835e-14,-0.756273156065689,1.66391726436009e-08
"PICK1","blue",0.78299099381167,2.3644606934848e-09,-0.539308527943348,0.000329538386427177
"TTC28","blue",0.779606824484647,3.07241798550163e-09,-0.677475192992304,1.57563285501698e-06
"JOSD1","blue",0.709013369258014,3.04869457344508e-07,-0.197265025447403,0.222433048019557
"FBXO7","blue",0.744925377233447,3.5414994115092e-08,-0.200980042991121,0.213669638005298
"GTPBP1","blue",0.764339406803113,9.48400635805668e-09,-0.30434554660206,0.0562125724969876
"DNAL4","blue",-0.913831372832188,1.87935867779535e-16,0.688783894628133,8.95095652671108e-07
"TOM1","blue",0.953633246943505,2.05437415080111e-21,-0.696613624241216,5.96116456758157e-07
"ZMAT5","blue",-0.868849504816952,3.66714283282876e-13,0.787692854546085,1.63046049926953e-09
"APOL1","blue",-0.909864590642698,4.26624896554197e-16,0.840495069026398,1.16604859350695e-11
"FOXRED2","blue",-0.909237797939977,4.83951114732779e-16,0.835555934818818,1.98868788482481e-11
"FAM118A","blue",0.869703343574897,3.26438194745034e-13,-0.740896817664483,4.58752632581545e-08
"KHNYN","blue",0.865819700394234,5.50575614298747e-13,-0.791899928751,1.15987494322273e-09
"RBM23","blue",0.802319836772751,4.82084943183394e-10,-0.646253862621383,6.65756001132275e-06
"VCPKMT","blue",0.956906013255761,5.26106578775161e-22,-0.728818870690572,9.6964883062963e-08
"SOS2","blue",0.877538035034572,1.07881824143223e-13,-0.872349810795989,2.26418746645806e-13
"CGRRF1","blue",0.917828153972892,7.89846647298691e-17,-0.783659800759336,2.24395416112013e-09
"PIGH","blue",0.955236964183381,1.06734394392001e-21,-0.779285043762609,3.14914379212416e-09
"VTI1B","blue",-0.709720200160219,2.93132337068402e-07,0.182620174681868,0.259369223019193
"PPM1A","blue",0.827183232895792,4.72824965664786e-11,-0.481993566277165,0.00163668524489343
"EIF5","blue",0.942514959480534,1.10665787981391e-19,-0.720751404077826,1.56435197946905e-07
"ZFYVE21","blue",-0.899492082930969,3.08023810317368e-15,0.468723360206703,0.00228361621271447
"PPP4R3A","blue",0.901592841654063,2.10113914471858e-15,-0.57204171483783,0.000115110756206227
"ACIN1","blue",0.866615004712361,4.95343525864202e-13,-0.6889120919443,8.89247865502708e-07
"NFKBIA","blue",0.712430992084394,2.51888434256594e-07,-0.294569391461285,0.0650198581455714
"PCIF1","blue",0.742875529451015,4.04233783542124e-08,-0.629139981692446,1.37200526494347e-05
"ARFGAP1","blue",0.79777530710884,7.11422657062443e-10,-0.42347601078227,0.00647306780815718
"GMEB2","blue",0.86348525857883,7.48012027207992e-13,-0.607884904324588,3.17780918828787e-05
"NDUFAF5","blue",0.813695412730487,1.73906797193876e-10,-0.346015898539412,0.0287383040932103
"CDK5RAP1","blue",0.816252993716878,1.36967056776555e-10,-0.498180163543979,0.0010703727609642
"APMAP","blue",-0.799181715720611,6.31370203607268e-10,0.621772298622908,1.84856638542637e-05
"ZNF516","blue",0.855171733761939,2.13178654823233e-12,-0.788619819021889,1.51359230521594e-09
"ADNP2","blue",0.73339157992655,7.33836832402878e-08,-0.173894429613787,0.283211697248772
"CEP76","blue",-0.914909787672254,1.49366768542073e-16,0.873955939206101,1.80616294388357e-13
"RNMT","blue",0.763038065184992,1.03998137588466e-08,-0.36799796410019,0.0194772136144167
"MIB1","blue",-0.810737499031055,2.28189779862464e-10,0.815939628991384,1.41061224103892e-10
"MOSPD1","blue",-0.866595380773984,4.96641321609133e-13,0.760361879409755,1.25476981030101e-08
"CCDC22","blue",-0.766285676819583,8.25355300894653e-09,0.72608825673173,1.14217824859159e-07
"EMD","blue",0.756312512153958,1.65944671253223e-08,-0.321293305467813,0.0432225511831094
"UBL4A","blue",-0.956088849761989,7.46419443752449e-22,0.837498733000626,1.61542995544685e-11
"CD99L2","blue",-0.77865523253546,3.30451559149319e-09,0.4813300868782,0.00166469614331695
"KLF5","blue",0.819642369844422,9.9242733395129e-11,-0.630683843660226,1.28765532688787e-05
"RGCC","blue",0.910388572150328,3.83676970907603e-16,-0.667161820747548,2.58410424212591e-06
"POLR2C","blue",0.733116386406583,7.46365359142469e-08,-0.221555815439628,0.169456055449682
"COG4","blue",-0.812935234250234,1.86566962699092e-10,0.470989516239578,0.00215935566917101
"TAF1C","blue",0.758380493239552,1.43965821706837e-08,-0.734053382340168,7.04502196425908e-08
"MTHFSD","blue",-0.805428990141374,3.67260599726217e-10,0.353664189643334,0.0251725838097877
"UBE2I","blue",0.735785033487216,6.32815923500716e-08,-0.206018220360089,0.202171350711231
"KAT8","blue",0.924916925760756,1.51495243025834e-17,-0.71378303791523,2.33390261929521e-07
"RNF40","blue",-0.786844058567377,1.74481038931962e-09,0.630834326330845,1.27969272031961e-05
"HERC1","blue",0.929739997676409,4.47790199662209e-18,-0.837986061688314,1.53270198285645e-11
"TRIP4","blue",-0.862824812326856,8.14926916047225e-13,0.640183144082775,8.64783717950993e-06
"BLOC1S6","blue",0.809879019878225,2.46691470137322e-10,-0.369388075682857,0.0189875807373313
"BRF2","blue",0.838305679785663,1.48061949702095e-11,-0.65998539796585,3.60551948462416e-06
"RIPK2","blue",0.74172953767712,4.35026002941376e-08,-0.568691206718627,0.000128852374825652
"CPQ","blue",0.826126329470375,5.25719016376381e-11,-0.853042358680308,2.75877718532552e-12
"POP1","blue",-0.932028017627039,2.43589852918596e-18,0.920898277898698,3.93704483200341e-17
"IKBKB","blue",-0.794603394268773,9.28070076126949e-10,0.355110013515046,0.0245416750417457
"TRPS1","blue",0.859340117732705,1.27148436628435e-12,-0.745858766452242,3.33311780946792e-08
"SNX16","blue",-0.756539833563003,1.63384269078264e-08,0.529966992521686,0.000436380487931783
"GSDMD","blue",-0.768094330911983,7.24498570507185e-09,0.565784861275162,0.000141954984905407
"GFUS","blue",-0.792600401341292,1.09511265675262e-09,0.650577103951785,5.50671420026946e-06
"PYCR3","blue",-0.842894923571309,8.93758509275423e-12,0.53852374604809,0.000337511703749852
"PPP2CB","blue",-0.930710411951094,3.46762615124408e-18,0.667726708324013,2.51627285296603e-06
"GYS1","blue",-0.874228622349306,1.73764006647417e-13,0.814354966256665,1.63578370344421e-10
"ECH1","blue",-0.915040815232527,1.45225831919274e-16,0.82899233071927,3.93683950863642e-11
"CLASRP","blue",0.854167674635603,2.40858620655279e-12,-0.496535083017008,0.00111864633696128
"FCGRT","blue",0.805329612187714,3.70495798193625e-10,-0.649401090442331,5.80017641617285e-06
"PPP1R13L","blue",-0.758277007205603,1.44997890497533e-08,0.597612469595758,4.66849451199154e-05
"PLEKHJ1","blue",-0.834256399205578,2.28194490655918e-11,0.735881163919114,6.29042018148369e-08
"SNAPC2","blue",-0.742667319986879,4.09673191061709e-08,0.91007178510022,4.09127322422741e-16
"IL27RA","blue",-0.854935058224332,2.1942032825945e-12,0.634727522099997,1.08870946105863e-05
"MED26","blue",0.941978287284101,1.31415115455187e-19,-0.58249290576845,8.03310709143238e-05
"ANKRD27","blue",-0.919924515288421,4.92468365006264e-17,0.754725249630791,1.84890244876666e-08
"AKT2","blue",0.789239481780768,1.43988072845839e-09,-0.393314250533452,0.012046917601202
"CCDC9","blue",0.764351699066691,9.47572552500748e-09,-0.471240575125474,0.00214596222294593
"NOP53","blue",0.896439955103093,5.29113869477122e-15,-0.874309405367393,1.71781414033674e-13
"TMEM205","blue",-0.771446703860506,5.67245417105727e-09,0.636048068153588,1.03010837470909e-05
"DNASE2","blue",-0.873165310186323,2.01948508164696e-13,0.785271753576486,1.97665192100035e-09
"RAB3A","blue",0.863015263062666,7.95075378435563e-13,-0.392400302541943,0.0122654185025515
"USF2","blue",0.888281223456687,2.07704838461131e-14,-0.516953703848079,0.000636781987999345
"ZNF14","blue",0.892854119795318,9.78247565082896e-15,-0.92859461170585,6.02717830559376e-18
"GSK3A","blue",-0.949584785401911,9.72865655216151e-21,0.786517802807636,1.7907220838383e-09
"ZNF574","blue",0.849333278856773,4.28182614660549e-12,-0.863019451271744,7.94643971321217e-13
"ZNF85","blue",-0.842908143259234,8.92439251638493e-12,0.921954745061375,3.07814373593636e-17
"PMPCB","blue",0.926523610778884,1.01878455772549e-17,-0.59510808202977,5.11727689827259e-05
"BET1","blue",-0.729872256738537,9.09812425392744e-08,0.264667668192219,0.0988600804928243
"HBP1","blue",0.889233459111752,1.78047556851127e-14,-0.886068719992897,2.95534517505821e-14
"WDR91","blue",0.956788499775488,5.53476777553297e-22,-0.865673524619151,5.61336758527485e-13
"ZC3HAV1","blue",0.742063414716088,4.25837155439276e-08,-0.455498145833542,0.00314200775384106
"OGDH","blue",-0.871630545226625,2.50289055342318e-13,0.840419701187639,1.17574490507191e-11
"DNAJB6","blue",0.855415544584002,2.06923383126799e-12,-0.437517479600186,0.00475459106106807
"BRAT1","blue",0.77470318399733,4.45474190619349e-09,-0.478762165856869,0.00177713829188317
"CASP2","blue",-0.924415049877412,1.71175623921016e-17,0.890898478220286,1.35539078456578e-14
"PTCD1","blue",0.813701797505443,1.73803952320351e-10,-0.661272898862097,3.3985908605397e-06
"ZKSCAN1","blue",-0.768669337367901,6.94921926640966e-09,0.325321348475069,0.0405245410865361
"TFR2","blue",-0.779444829248662,3.1108236961562e-09,0.909169874031463,4.90581775852274e-16
"AGFG2","blue",-0.860321854786295,1.12307582349518e-12,0.532100087942746,0.000409569485250801
"ANKMY2","blue",-0.773317355088832,4.9396361516306e-09,0.357979705967613,0.0233283463855219
"COA1","blue",0.926733003389544,9.66802382940569e-18,-0.854136240649752,2.41777379146155e-12
"CDC37L1","blue",0.84369787534271,8.16859737706076e-12,-0.783530645597723,2.26676939020385e-09
"TESK1","blue",-0.793153192080064,1.04640562327839e-09,0.588152856006499,6.5769154293836e-05
"ZFAND5","blue",0.916918596444022,9.65759115568102e-17,-0.77975942144483,3.03664534886123e-09
"CCNJ","blue",0.881326939669543,6.14464363208635e-14,-0.746543344234065,3.18759215054224e-08
"PPP3CB","blue",-0.868638396606471,3.77368871780619e-13,0.846081456605558,6.23534482436275e-12
"BMPR1A","blue",-0.784172184556825,2.15553621570999e-09,0.407079635175958,0.00913533568999462
"MINPP1","blue",-0.971052673344072,3.09828320904961e-25,0.672475693446924,2.00751503827264e-06
"FBXW4","blue",0.895130230191877,6.63970161825552e-15,-0.86119823603279,1.00449068035565e-12
"LARP4B","blue",-0.911476435152004,3.071776086046e-16,0.688676409879819,9.00025958458985e-07
"EDRF1","blue",0.783372621663167,2.29497870603243e-09,-0.773882990950655,4.7360677607294e-09
"STN1","blue",-0.708533991274822,3.13075544453049e-07,0.309288810692357,0.0521372630996087
"PBLD","blue",0.918803182433406,6.35046907382937e-17,-0.827617273114804,4.52582550590365e-11
"NUFIP2","blue",0.873369691351412,1.96217795562244e-13,-0.608620094384635,3.0899325037902e-05
"DHX40","blue",0.900334825890009,2.64473499888992e-15,-0.519734138695831,0.00058813046345797
"RPS6KB1","blue",0.830282160003098,3.45034451188573e-11,-0.351080463780123,0.0263335792351471
"CBX1","blue",-0.904826332333894,1.14636854148932e-15,0.865808714444354,5.51377590350827e-13
"RNF167","blue",-0.90463910745005,1.18799392863915e-15,0.904575822253281,1.2023831409389e-15
"CHRNE","blue",0.895635625875617,6.08493224030042e-15,-0.742826582442869,4.05506441294254e-08
"MED31","blue",0.829850143473548,3.60663936192262e-11,-0.683781689231906,1.15300989697666e-06
"DDX5","blue",0.941617214693567,1.47387028915673e-19,-0.866256714695534,5.19548057408159e-13
"MLX","blue",-0.915401239181559,1.34386401936799e-16,0.699480246250645,5.12039566576133e-07
"CNTNAP1","blue",0.854895274825619,2.20486203665009e-12,-0.845770531777753,6.46057936134686e-12
"DPH1","blue",0.915306826519668,1.37149571040149e-16,-0.897570352823935,4.33897770534703e-15
"IFT20","blue",0.937784176782134,4.77013649406558e-19,-0.795222954649444,8.81429990586712e-10
"UNC119","blue",0.750818834508691,2.4042490238344e-08,-0.23191264380442,0.149881555839177
"PHF12","blue",0.926865950787009,9.35107853415655e-18,-0.80216764455755,4.884875634345e-10
"TMEM33","blue",-0.893924885948266,8.16110607831754e-15,0.791139829635255,1.23418622387148e-09
"LAMTOR3","blue",0.822451742365804,7.5596732419034e-11,-0.415984689253147,0.00759213105191284
