"Gene","ModuleColor","kME_brown","p.kME_brown","GS_Activation_Status.Activated","PValue"
"WAC","brown",-0.900529072173217,6.4764544820318e-05,-0.44923763494908,0.14289660049102
"HIVEP1","brown",0.992798204140663,1.5074211366475e-10,0.809253838219642,0.00142964500073448
"SRPK1","brown",0.96248741133758,5.49272166573665e-07,0.910734138876137,3.83657930736363e-05
"ITPR3","brown",-0.858612546829868,0.00034923760699884,-0.555554698989145,0.0607470468003898
"IFT74","brown",0.913012909328541,3.3845245444346e-05,0.513473917778959,0.087736572077648
"RAB18","brown",-0.966863520409947,2.97608215464559e-07,-0.849438720346784,0.000470549333453494
"WASHC2A","brown",-0.966527749611525,3.1281781690447e-07,-0.821046601009531,0.00106126620463673
"MZF1","brown",-0.961653679251169,6.12221553972806e-07,-0.885790699048367,0.000125963836440948
"RASSF7","brown",-0.965730518038715,3.51414789050149e-07,-0.805519357706141,0.00156464705401568
"GADD45B","brown",-0.955319961500821,1.30076786257052e-06,-0.779411874248033,0.00280185696509719
"RANBP1","brown",0.967092196228075,2.87590940243531e-07,0.902540474598695,5.86800221186266e-05
"KLHL22","brown",-0.96681502107978,2.99767990632654e-07,-0.8688943533423,0.000243792379369639
"MED15","brown",-0.965949231539601,3.40468799137272e-07,-0.592141295404015,0.0425041658432989
"BCL2L13","brown",0.989835809863325,8.39930020063231e-10,0.803293072425369,0.0016496549348857
"TBC1D10A","brown",-0.947543080580876,2.86359157901735e-06,-0.845873782530842,0.000525633826569932
"MAPK1","brown",-0.973698132180682,9.48526910224947e-08,-0.823610267168555,0.000991927732802377
"CYTH4","brown",-0.945060757880224,3.59315789377062e-06,-0.523798157327254,0.0804806393326383
"SNU13","brown",0.971976471907486,1.29858854058684e-07,0.875406046879357,0.000191139684270702
"MICALL1","brown",-0.917525790274613,2.61330103205421e-05,-0.842118734603764,0.000588932496357385
"POLR2F","brown",0.917967682152282,2.54597240898478e-05,0.595377697619237,0.0411046029716033
"TOMM22","brown",0.996048371837698,7.53821436288411e-12,0.803369642232377,0.00164667366852148
"RTCB","brown",0.975632413142698,6.49520738001312e-08,0.86830144755506,0.000249095878859372
"POLDIP3","brown",0.957044221585447,1.07154218167405e-06,0.874594105752018,0.000197169122477481
"THOC5","brown",0.943674747216681,4.06025998041796e-06,0.74505931266123,0.00542532636262536
"ARSA","brown",-0.945013960007889,3.60820001208995e-06,-0.526643406686713,0.0785552407011101
"TTLL12","brown",0.974245656593084,8.54612790750259e-08,0.886170285461441,0.000123966373629598
"RBFOX2","brown",0.89731477134664,7.5505241320977e-05,0.487170078959026,0.108189361831489
"MTMR3","brown",-0.965163279612647,3.81111982379754e-07,-0.885313421315964,0.000128511024231553
"MIEF1","brown",0.978143954267027,3.78636437096124e-08,0.752115780329238,0.00477655211184919
"GRAP2","brown",-0.955111513327106,1.33092454378003e-06,-0.542512523779286,0.0683911525068989
"EIF3D","brown",0.990182337886535,7.06596350815528e-10,0.672184032829956,0.016640590309548
"SLC25A17","brown",0.993167456795319,1.15933911720084e-10,0.785636799305631,0.00245580454037865
"FAM118A","brown",-0.945472185912961,3.46304030644859e-06,-0.757813042267323,0.00429700348594905
"KCTD17","brown",0.980910246133648,1.93367787035141e-08,0.848242764906125,0.000488503419978155
"ST13","brown",0.973981990244894,8.98865251757761e-08,0.603661192298076,0.0376719119846815
"RANGAP1","brown",0.985233441148307,5.3942182326027e-09,0.864077211950573,0.000289535829192007
"BRD1","brown",-0.979135547103461,3.00692833740019e-08,-0.626237603120156,0.0293585533867831
"FKBP3","brown",0.989469805182675,1.00183283188819e-09,0.785467658958709,0.00246475250529847
"RBM23","brown",-0.901072770804222,6.30731634467772e-05,-0.569278820650641,0.053366539146643
"PRMT5","brown",0.985594873672872,4.768485210277e-09,0.854901872837583,0.000394944483099899
"CDKL1","brown",-0.967851516907457,2.56235697902237e-07,-0.801858350232626,0.00170628578011907
"CNIH1","brown",0.989508497917021,9.83625332437753e-10,0.810561054254466,0.00138456941857868
"PSMA3","brown",0.985614625909772,4.73603889719037e-09,0.853333632229448,0.000415602674356732
"TIMM9","brown",0.983035627172148,1.07552511261078e-08,0.842110669921562,0.000589074507126514
"GSTZ1","brown",0.946680758140234,3.10227307104585e-06,0.856474195031858,0.00037504270138139
"AHSA1","brown",0.980286106950026,2.26876407040662e-08,0.875996050558836,0.000186849423439191
"DAAM1","brown",-0.962937465859348,5.17497691765487e-07,-0.568532832447014,0.0537506962631362
"ALKBH1","brown",0.840405411958065,0.000619703711960353,0.373524991903547,0.231694721216769
"HIF1A","brown",0.970580103358175,1.65211903236065e-07,0.897211629809368,7.58716357255428e-05
"DICER1","brown",-0.930626795631468,1.12543789490334e-05,-0.74007253041867,0.00592236844486882
"TELO2","brown",0.975783606463775,6.29779028403836e-08,0.819402163932903,0.00110767008218906
"PPP4R3A","brown",-0.940579548010094,5.27748634095835e-06,-0.838288204421563,0.000659432485455838
"PSMB5","brown",0.987638110891665,2.22692617276754e-09,0.839927535023112,0.000628504430709296
"APEX1","brown",0.977924294037477,3.97902914089805e-08,0.622580088905559,0.0306057600049167
"PABPN1","brown",0.978815599538254,3.24291455631394e-08,0.870625845092697,0.000228806845329224
"PRORP","brown",0.864076178488788,0.000289546310749356,0.708480511277656,0.00990990487284403
"DCAF11","brown",0.951316979248054,1.98412901757382e-06,0.767605345256862,0.00355897109137784
"NFKBIA","brown",0.965859034874972,3.4494952937162e-07,0.574555859063594,0.0507037812189239
"PNN","brown",0.961022489412083,6.63585544756914e-07,0.586866105164851,0.0448572389780126
"STK4","brown",-0.994425977945925,4.19812219418009e-11,-0.816786431890139,0.0011846855708962
"RAE1","brown",0.967905466425456,2.54116040966589e-07,0.761740088436084,0.00398833223274431
"TPD52L2","brown",0.990376261754808,6.39721405922998e-10,0.788868253293275,0.00228956482384236
"PRELID3B","brown",0.960943908525556,6.70212598148343e-07,0.910923530321571,3.79729250178004e-05
"DIDO1","brown",-0.995396939624537,1.61491321548026e-11,-0.795206798746932,0.00198856898968157
"GID8","brown",0.948202300011956,2.69114031622149e-06,0.595063412117056,0.0412390594504081
"PTK6","brown",-0.894380808509134,8.64849441810203e-05,-0.447454927470369,0.144684474039042
"GMEB2","brown",-0.859325296144381,0.000340950753255515,-0.721139770261674,0.00812687257079276
"ADISSP","brown",0.994787518868724,3.00397540055838e-11,0.795346117377339,0.00198231285136018
"RNF24","brown",-0.987022859093222,2.83615009566966e-09,-0.784116646020437,0.00253712091492537
"CSNK2A1","brown",0.989456375085153,1.00821512437946e-09,0.839667123504788,0.000633340807882924
"KIF3B","brown",0.98012266332757,2.36373682346103e-08,0.877237984563994,0.000178064438977026
"NOP56","brown",0.993198310757082,1.13345655192259e-10,0.822055704318745,0.00103354182191792
"MANBAL","brown",0.928693889745612,1.28694216170413e-05,0.558852785036881,0.058912351386539
"AHCY","brown",0.990024102185368,7.65201786763802e-10,0.844909201308413,0.000541364004095113
"RBFA","brown",0.934029629509838,8.8030946070486e-06,0.51793968390774,0.0845458024097042
"USP14","brown",0.976610732774143,5.30063757766074e-08,0.879978005167658,0.000159823321552994
"VAPA","brown",0.969357341263159,2.02102903206108e-07,0.877036900435921,0.000179464481911894
"METTL4","brown",0.898838063632179,7.0253793954049e-05,0.696641983013982,0.0118267793091257
"MYOM1","brown",-0.974322068597457,8.42118104359308e-08,-0.7799615253308,0.00276988821315575
"VSIG1","brown",-0.97720421551468,4.66606870817006e-08,-0.876738521335827,0.000181557769174836
"PSMD10","brown",0.982053189611012,1.42282673551249e-08,0.829199017383502,0.000852892220917017
"AMMECR1","brown",-0.942092373501811,4.65099806403784e-06,-0.792164193086056,0.00212900673362109
"RENBP","brown",-0.903292072535653,5.65254456457889e-05,-0.699302594307977,0.0113738807228897
"RBBP7","brown",0.974863797514589,7.57647347760473e-08,0.889312173469518,0.000108367761597148
"FMR1","brown",-0.980437162856311,2.183718805196e-08,-0.656710632101104,0.0203477523055801
"EMD","brown",0.913354027023831,3.32063291053377e-05,0.467062828052255,0.12580061837859
"EEA1","brown",0.954085729199688,1.48751565565499e-06,0.573495648085823,0.0512311009990354
"RBM3","brown",0.966266043650192,3.25095856975204e-07,0.884440275685859,0.000133275118783835
"PBDC1","brown",0.968035526201336,2.4906335646746e-07,0.737901785159896,0.00614912079327513
"ARMCX3","brown",0.928362515989992,1.31637727380991e-05,0.510425496046732,0.0899608312365777
"TNFSF13B","brown",-0.986736260843705,3.16195353739564e-09,-0.835436461247118,0.000716028464736975
"CDADC1","brown",-0.868697181990649,0.000245546193417881,-0.454876985963628,0.137334889449782
"ACP5","brown",-0.938161763014644,6.4156633172919e-06,-0.608373148226619,0.0358131476488261
"SLC25A15","brown",0.979351619705072,2.85545727968725e-08,0.655821994247109,0.0205774915372794
"TRADD","brown",-0.979424833287052,2.80553662408617e-08,-0.656822754795919,0.0203188988893938
"ELMO3","brown",-0.888083803142645,0.000114271327441727,-0.716495273733913,0.00875053030958782
"NUP93","brown",0.990922275305536,4.78138307219923e-10,0.832594171405151,0.00077610455557635
"ARL2BP","brown",-0.969011397027572,2.13647072433487e-07,-0.611683602990544,0.0345470685136063
"ACD","brown",0.920175431321336,2.22977127021026e-05,0.497154593829524,0.100087049962318
"POLR2C","brown",0.89569149823619,8.14353277334291e-05,0.456873391984319,0.135400069441154
"ESRP2","brown",-0.916816752960179,2.72425718998323e-05,-0.501397854141952,0.0967702202540608
"NPRL3","brown",0.948167667602871,2.69998997847656e-06,0.602858940068998,0.0379950971669055
"USP10","brown",0.994564236327644,3.70352074225635e-11,0.812054575523019,0.00133441529257212
"UBE2I","brown",0.972594800480465,1.16271876726581e-07,0.617010326079374,0.0325775836552986
"ZNF174","brown",-0.940082898919974,5.4970983444544e-06,-0.743938217048417,0.00553421951129537
"CLUAP1","brown",-0.957073367740749,1.06796456036909e-06,-0.587848380310333,0.0444122699135349
"UBFD1","brown",0.986647431786168,3.268774972478e-09,0.782000243382322,0.00265373377772737
"ELOB","brown",0.958998388231379,8.51811228876444e-07,0.897244328864832,7.57553266841827e-05
"USP31","brown",0.923992314040972,1.75675774598121e-05,0.771839819495587,0.00327151240247564
"XYLT1","brown",-0.863978166130497,0.000290541713844785,-0.443486551608663,0.14871581797592
"STX4","brown",-0.967606731909009,2.66030633497975e-07,-0.853749682355894,0.000410042178745953
"CDIPT","brown",-0.89726126579171,7.56951378354178e-05,-0.578405446859968,0.0488211346609548
"CD276","brown",0.891786135802921,9.72038543302524e-05,0.487472196643645,0.107938012696599
"EHD4","brown",0.986557763457045,3.37950760245596e-09,0.858757581827111,0.000347538780306947
"ZNF106","brown",0.964413960023424,4.23364915411351e-07,0.898087426517842,7.28044436385313e-05
"EIF3J","brown",0.967796006052562,2.58431357498868e-07,0.818433066599919,0.00113573925076229
"VPS18","brown",-0.879338427226152,0.000163944111721513,-0.4447941723692,0.147379589498163
"ZDHHC2","brown",-0.983355799791425,9.783165702178e-09,-0.787934500639628,0.00233668931979457
"BRF2","brown",-0.831951478999733,0.000790213043736255,-0.692394256561272,0.0125773765764263
"ZFAND1","brown",0.8638783237866,0.000291558440360545,0.441219352939017,0.151050965959476
"INTS9","brown",0.949297335906622,2.42295982620836e-06,0.847731868668386,0.000496333216295458
"PLAT","brown",0.991654656368585,3.14355817599698e-10,0.804131058698563,0.00161725205535953
"STK3","brown",0.975584702135903,6.55851755210665e-08,0.839763763468891,0.000631542654472116
"EMC2","brown",0.858477666549046,0.000350823279626816,0.518442536486282,0.0841915226532072
"ARMC1","brown",0.978944313082899,3.14626725789043e-08,0.857646272659572,0.000360721320973998
"SPAG1","brown",0.977633673171812,4.24585635373982e-08,0.874455044925432,0.000198216503888167
"INTS10","brown",0.983122122722185,1.04853673443915e-08,0.783206409227766,0.00258678500036267
"SLC39A14","brown",0.978836126204603,3.22734513745772e-08,0.876775800299418,0.000181295200123053
"HNRNPL","brown",0.985668134235395,4.64902693514694e-09,0.85985872478965,0.000334849523092273
"TUBB4A","brown",0.920735615222854,2.15469582128898e-05,0.553685656153598,0.0618042060335257
"SARS2","brown",0.799529318532064,0.0018013768411412,0.683654331512251,0.0142319971010481
"RELB","brown",0.987577786608587,2.28156401211318e-09,0.665085525941504,0.0182736093857093
"ERCC2","brown",0.990014273359268,7.68966180475548e-10,0.796856629973413,0.00191544552199571
"PLEKHJ1","brown",0.881082230116547,0.000152899776238108,0.53265010979471,0.0745942151539982
"AMH","brown",-0.881008364342147,0.000153355464025537,-0.673313197901536,0.016391068769273
"OAZ1","brown",0.988849597733666,1.33234018038599e-09,0.848599016309968,0.000483100618739835
"IL4I1","brown",0.968217003432529,2.42147067430806e-07,0.895855986844526,8.08183187851453e-05
"TLE5","brown",-0.920158352692575,2.2320920912281e-05,-0.467033629471172,0.12582747129974
"SGTA","brown",0.979635337820967,2.66586862614106e-08,0.833430929451788,0.000758028580427519
"VRK3","brown",-0.964126222361435,4.40545706040869e-07,-0.752074486873507,0.00478016914724886
"ZNF419","brown",-0.965614118236151,3.5735330055771e-07,-0.862242460477204,0.000308615207807255
"PDCD5","brown",0.99470497252989,3.24904039830782e-11,0.820740134651955,0.00106979855328418
"ANKRD27","brown",0.892936969582734,9.23283394822613e-05,0.489462764389803,0.106291638291264
"TIMM50","brown",0.969391587629736,2.00987676082814e-07,0.600568919750393,0.0389284869916109
"FBL","brown",0.989034694118915,1.22574673977236e-09,0.667516496829118,0.0177017100827888
"POLR2I","brown",0.962346793154725,5.59511490476105e-07,0.611362570571035,0.0346684231912752
"DMAC2","brown",0.972693702505262,1.14207932317716e-07,0.883045743773243,0.000141169501533145
"MRPL4","brown",0.994689798605223,3.29577822837859e-11,0.804758363416847,0.00159331706059502
"CYTH2","brown",-0.991155916004915,4.19858054206598e-10,-0.816208208255262,0.00120225293940538
"CARD8","brown",-0.967136372938538,2.85687050134079e-07,-0.592651510576916,0.0422813167521355
"LIG1","brown",0.992526072428755,1.81375015848168e-10,0.835405765692309,0.000716657413763632
"PLA2G4C","brown",0.947002150800837,3.01154146384641e-06,0.727406977478615,0.00733877286829717
"RAB3D","brown",0.971365197385537,1.44504444480409e-07,0.817922819948841,0.00115073657643255
"DBP","brown",-0.959761404998329,7.76450382740468e-07,-0.913149595054863,3.35880805224454e-05
"BCAT2","brown",0.966476202852368,3.15206490093416e-07,0.892474709742077,9.4263099097389e-05
"TNPO2","brown",0.991338636189162,3.78357459465313e-10,0.82385739174869,0.000985433340136667
"ARRDC2","brown",-0.994442160022121,4.13764847733484e-11,-0.824073896549969,0.000979770624936299
"RAB3A","brown",0.723078245045525,0.00787666095541668,0.618374039444725,0.0320866066893213
"ELL","brown",0.917208088022918,2.66256847499997e-05,0.560131936185851,0.058211267748377
"TMEM147","brown",0.978354622664206,3.60864380070046e-08,0.654767518693649,0.0208525537979342
"KXD1","brown",0.983036323085872,1.07530578467068e-08,0.796368827773832,0.001936847710907
"SUGP1","brown",-0.941477381773742,4.89813627176456e-06,-0.62510531104016,0.0297406760742314
"NAMPT","brown",0.972711083021811,1.1384825921869e-07,0.893718349693758,8.91288308468794e-05
"POLR1F","brown",0.988474360003428,1.57114010962902e-09,0.842104212535024,0.000589188234195755
"ZC3HAV1","brown",-0.955513249612516,1.27329149715e-06,-0.564714644545939,0.0557472586250011
"IFT56","brown",0.988594091325702,1.4915099624047e-09,0.825851962072388,0.000934208752729087
"RNF32","brown",-0.789600559076516,0.00225311774622959,-0.459184558189254,0.133182377407278
"LMBR1","brown",-0.927870897072066,1.36102336789092e-05,-0.829034429708342,0.000856758222073841
"SSBP1","brown",0.923894603377898,1.76778223252756e-05,0.559565733389781,0.0585208743314471
"TAX1BP1","brown",0.941664591135978,4.82183047855092e-06,0.515841162215437,0.0860352132313263
"HSPB1","brown",0.948662281059407,2.57576597598951e-06,0.528359382291066,0.0774093556466815
"PDAP1","brown",0.987762046196295,2.11795036973909e-09,0.843434174084833,0.000566121499123251
"ZKSCAN1","brown",-0.957896640742267,9.70760695291076e-07,-0.870426750897277,0.000230492393391163
"EIF3B","brown",0.989319671327257,1.07504639555151e-09,0.837143384815714,0.000681720141332631
"TAF6","brown",0.95812846490478,9.44698841945878e-07,0.842373300633776,0.000584463465988697
"AIMP2","brown",0.97751961200768,4.35439382178837e-08,0.85212950779991,0.000432026416503432
"USP42","brown",-0.903884231836966,5.48721145105188e-05,-0.445409834053707,0.146753135214013
"LSM5","brown",0.985221920914155,5.41518821252156e-09,0.846500703509495,0.000515601801070574
"PHF14","brown",0.866785778192838,0.000263062870867427,0.568859513214417,0.0535822300594329
"MRPL32","brown",0.935863613214429,7.66962802107893e-06,0.562432002373852,0.0569652902569734
"NMRK1","brown",-0.978495338870007,3.49368643992527e-08,-0.642868443380575,0.0241452581024447
