Analysis,Module,Type,Ontology,Gene_Scope,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Source_File,category,subcategory
cd4_all,blue,GO,BP,AllGenes,GO:0022616,DNA strand elongation,21/4070,37/12980,0.567567567567568,1.81008035062089,3.33495864834073,0.00119513804846971,0.0369552798807713,0.0356633151542174,MRE11/NUCKS1/GINS1/POLA1/NBN/MCM4/LIG1/POLD2/INO80B/UCHL5/PCNA/RFC3/DNA2/INO80C/RFC4/TERT/RUVBL1/POLE/RUVBL2/MCRS1/TFPT,21,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:0170033,L-amino acid metabolic process,59/4070,134/12980,0.440298507462687,1.40419524001614,3.17861994331541,0.00130797163286241,0.0402183009344954,0.0388122602730003,CPS1/ALDH18A1/ASNS/MCCC1/DCT/CAD/PHGDH/GGT1/PRODH/GCAT/MTHFD1/SMS/IL4I1/HIBADH/NIT2/GLS/PARK7/AGMAT/ALDH8A1/GOT1/GNMT/ASL/GAD1/ASS1/MTHFS/FPGS/KYAT3/AZIN2/ENOPH1/PSPH/ADHFE1/AUH/GLUD1/APIP/ACAD8/QDPR/PLOD2/ALDH4A1/CBS/LOC102724560/SERINC5/GPT2/PCBD1/SRR/MECP2/SHMT1/MTHFR/PFAS/SHMT2/PYCR1/AFMID/P4HB/NAT8L/CLN3/HIBCH/EGLN2/ARHGAP11B/MCCC2/KYAT1,59,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:0000723,telomere maintenance,70/4070,164/12980,0.426829268292683,1.36123928806856,3.14644120726049,0.00138018121863157,0.0422028745963787,0.0407274528024263,MRE11/RFC1/PNKP/PARP3/RAD51/SMG6/XRCC1/XRCC5/HSP90AA1/ATRX/HNRNPC/HSP90AB1/APEX1/ACD/NBN/CCNE1/RPA3/GAR1/PTGES3/INO80B/CCT4/UCHL5/NEK2/TCP1/CDK2/GNL3L/DKC1/TERF2/PCNA/NAT10/CCT7/MYC/DNA2/NABP2/BRCA2/PIF1/NHP2/CCT6A/ATM/FBXO4/INO80C/CCT8/NSMCE2/CCT3/GNL3/TERT/WRN/CCT2/FEN1/EXOSC10/DCP2/EXO1/ATR/RUVBL1/CTC1/AURKB/SLX1B/NOP10/HSP90AB3P/RUVBL2/NHEJ1/MCRS1/SLX4/XRCC6/EME2/SMG5/ZBTB48/PRKDC/PINX1/TFPT,70,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,34/4070,69/12980,0.492753623188406,1.57148452800627,3.21682955841486,0.00139251442339579,0.0423447479909969,0.0408643662719114,MRE11/FHL1/CDC14B/ORC1/UIMC1/CLSPN/CDC6/RBBP8/NBN/BABAM1/GTPBP4/STK35/PKMYT1/VPS4A/TAOK3/NABP2/TICRR/DTL/ETAA1/ATM/RAD17/DONSON/TAOK1/MRNIP/TOPBP1/RAD21/WEE1/AVEN/CDK1/NABP1/ATR/AURKB/FOXO4/PINX1,34,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:0009141,nucleoside triphosphate metabolic process,104/4070,259/12980,0.401544401544402,1.28060106438485,3.08288651877784,0.00153511739305003,0.046424649073337,0.0448016331135363,NDUFAB1/CTPS2/LETMD1/NDUFB4/PFKP/PKM/PRKACA/ENO1/VPS9D1/CAD/NDUFB2/ATP5F1D/NDUFB7/TSPO/SAMHD1/TAFAZZIN/PGK1/NME4/ANTKMT/GPI/IMPDH1/PRKAG2/AK1/ENO3/MYH3/ALDOC/NDUFC1/MTCH2/HSPA8/ATP5F1B/IFNG/GAPDH/DGUOK/NDUFS7/ATP5PB/SDHB/RHOQ/ATP5F1E/NDUFA1/DUT/ATP5IF1/RAN/FIGNL1/XPO4/ATP5MC2/YAP1/GPR87/OLA1/NDUFA9/NDUFB10/PFKL/UCK2/ADCY10/NDUFS6/AK3/ALDOA/NDUFC2/ATP5F1A/PFKM/ATP5MC3/ADK/HKDC1/HK1/PINK1/NDUFS2/HK2/AK4/NDUFS4/FBP1/NDUFB6/STOML2/NDUFB8/ATP5PD/MLST8/ATP5ME/MAP2K1/INSR/PGAM1/ATP5MK/NDUFA11/TYMS/IMPDH2/DCTPP1/NME9/ZBTB20/NDUFA12/NDUFA6/PRKN/NDUFA13/OGDHL/MT-ND6/MT-ND5/MTOR/OPA1/MT-ND4/MT-ATP6/MT-ND4L/TREX1/PARG/NME1/ATP5PO/EIF6/NME2/ABCC6,104,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:0033260,nuclear DNA replication,22/4070,40/12980,0.55,1.75405405405405,3.22808012200311,0.00161083101464044,0.0482961940902758,0.0466077485043474,RAD51/MCM2/MCM6/ATRX/CDC45/CDC7/GINS1/POLA1/MCM4/LIG1/GMNN/TERF2/PCNA/DNA2/BRCA2/DONSON/WRN/CDT1/TK1/FEN1/CDK1/ATAD5,22,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:0090151,establishment of protein localization to mitochondrial membrane,19/4070,33/12980,0.575757575757576,1.83619983619984,3.25058437083003,0.00161455300011097,0.0482961940902758,0.0466077485043474,AGK/BCS1L/TIMM13/TOMM22/TIMM9/MTCH2/ROMO1/TIMM8A/MTX2/TOMM40/TIMM10/TIMM29/TOMM70/CALM3/COX18/TMEM126A/TOMM5/NDUFA13/TOMM6,19,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,HubGenes,GO:0048285,organelle fission,186/3136,435/12980,0.427586206896552,1.76979239971851,9.2173431342362,3.26597020572136e-18,1.48128659582275e-14,1.39126365353518e-14,RAN/DDB1/MLH1/POLDIP2/EME1/RANBP1/PSMD13/FIGNL1/TUBG1/MAD2L1/RCC1/KNTC1/FANCD2/DMC1/MSH5/PRMT5/NUDC/MND1/CKS2/NFE2L1/PPP2R1A/KPNB1/SPAG5/PGAM5/RAD54B/PPP1CC/DRG1/ANAPC11/FANCM/KIF3B/CENPX/NCAPD2/SEH1L/AURKA/OPA1/MTFR2/RAD54L/CCDC86/CDT1/ATM/PTTG1/RAD51/CCNB1IP1/CDC25C/BCCIP/DYNC1LI1/DCAF13/CHMP7/BRCA2/MZT1/CDC20/CENPS/ZWILCH/MTCH2/AURKB/KIF20B/SLX4/ACTR3/TTK/NDC80/CCNB1/KNSTRN/NCAPD3/RAD51AP1/NUF2/BUB1B/KIF2C/CDK1/TRIP13/STAG3/NEK2/MTBP/DCTN2/MCU/SMC3/MFF/MYBL2/TPX2/DLGAP5/UBE2C/BIRC5/FANCA/CORO1C/LCMT1/KIF18A/SPC24/PKMYT1/PRC1/BUB1/LIF/NCAPG2/UHRF1/KIFC1/HASPIN/RAD1/KIF23/TOM1L2/NCAPG/ZWINT/CENPK/CCNB2/PINK1/CCNE1/NUSAP1/CDCA2/SKA1/SPC25/SKA3/CDCA8/PEX19/SGO1/NCAPH/CHEK2/KIF15/TOP2A/CENPE/MKI67/ANLN/KIF4A/INCENP/FBXO43/CHMP4B/ESPL1/KMT5A/ANAPC5/CHMP2A/CDC14A/BAG6/CENPI/MYO19/MIEF1/CENPF/KIF11/KIF18B/KNL1/ANKLE2/KIF14/PSRC1/TEX15/NSMCE2/BORA/FBXO5/SMC4/RAD51B/BUB3/CYRIB/ASPM/MROH1/BNIP3/BRIP1/TTN/PSMC3IP/MIEF2/RAD21/REEP4/CUL7/PINX1/CDKN1B/MRE11/EME2/RRS1/SMARCA5/SPHK1/KASH5/NDE1/PIWIL2/L3MBTL1/CTDP1/CALR/PRKN/GEN1/TDRKH/SIRT7/CDK5RAP2/TOM1L1/RAB11A/PSMA8/LRP5/CLASP1/IGF2/CDC16/RB1/TGFA/TOP2B/CHMP4A/CDKN1C,186,cd4_all_blue_GO_BP_HubGenes.csv,NA,NA
cd4_all,blue,GO,BP,HubGenes,GO:0000280,nuclear division,170/3136,388/12980,0.438144329896907,1.81349279402483,9.18216423188605,5.45593589621639e-18,1.48128659582275e-14,1.39126365353518e-14,RAN/DDB1/MLH1/POLDIP2/EME1/RANBP1/PSMD13/FIGNL1/TUBG1/MAD2L1/RCC1/KNTC1/FANCD2/DMC1/MSH5/PRMT5/NUDC/MND1/CKS2/NFE2L1/PPP2R1A/KPNB1/SPAG5/RAD54B/PPP1CC/DRG1/ANAPC11/FANCM/KIF3B/CENPX/NCAPD2/SEH1L/AURKA/RAD54L/CCDC86/CDT1/ATM/PTTG1/RAD51/CCNB1IP1/CDC25C/BCCIP/DYNC1LI1/DCAF13/CHMP7/BRCA2/MZT1/CDC20/CENPS/ZWILCH/AURKB/KIF20B/SLX4/ACTR3/TTK/NDC80/CCNB1/KNSTRN/NCAPD3/RAD51AP1/NUF2/BUB1B/KIF2C/CDK1/TRIP13/STAG3/NEK2/MTBP/DCTN2/SMC3/MYBL2/TPX2/DLGAP5/UBE2C/BIRC5/FANCA/LCMT1/KIF18A/SPC24/PKMYT1/PRC1/BUB1/LIF/NCAPG2/UHRF1/KIFC1/HASPIN/RAD1/KIF23/TOM1L2/NCAPG/ZWINT/CENPK/CCNB2/CCNE1/NUSAP1/CDCA2/SKA1/SPC25/SKA3/CDCA8/SGO1/NCAPH/CHEK2/KIF15/TOP2A/CENPE/MKI67/ANLN/KIF4A/INCENP/FBXO43/CHMP4B/ESPL1/KMT5A/ANAPC5/CHMP2A/CDC14A/BAG6/CENPI/CENPF/KIF11/KIF18B/KNL1/ANKLE2/KIF14/PSRC1/TEX15/NSMCE2/BORA/FBXO5/SMC4/RAD51B/BUB3/ASPM/BRIP1/TTN/PSMC3IP/RAD21/REEP4/CUL7/PINX1/CDKN1B/MRE11/EME2/RRS1/SMARCA5/SPHK1/KASH5/NDE1/PIWIL2/L3MBTL1/CTDP1/CALR/GEN1/TDRKH/SIRT7/CDK5RAP2/TOM1L1/RAB11A/PSMA8/LRP5/CLASP1/IGF2/CDC16/RB1/TGFA/TOP2B/CHMP4A/CDKN1C,170,cd4_all_blue_GO_BP_HubGenes.csv,NA,NA
cd4_all,blue,GO,BP,HubGenes,GO:0007059,chromosome segregation,174/3136,404/12980,0.430693069306931,1.7826517983431,9.02008949242931,1.75635160348652e-17,3.1789964023106e-14,2.98579772592709e-14,RAN/DDB1/MLH1/POLDIP2/CENPH/TUBG1/NUP37/MAD2L1/RCC1/KNTC1/FANCD2/HAUS4/DMC1/MSH5/CIAO2B/RAD18/NUDC/MND1/PPP2R1A/KPNB1/HAUS6/HAUS7/SPAG5/HAUS2/CSNK2A1/PPP1CC/DRG1/ANAPC11/KIF3B/CENPW/CENPX/NCAPD2/SEH1L/AURKA/CCDC86/CDT1/HAUS1/ATM/PTTG1/CCNB1IP1/BCCIP/DYNC1LI1/MAU2/DCAF13/CHMP7/CENPM/CDC6/CENPU/RMI2/MZT1/CDC20/CENPS/DIAPH3/ZWILCH/AURKB/CDC27/TUBGCP3/ACTR3/TTK/NDC80/CCNB1/KNSTRN/PPP2R2A/CSNK2A2/NCAPD3/NUF2/BUB1B/KIF2C/CDK1/TRIP13/STAG3/NEK2/DCTN2/SMC3/MYBL2/TPX2/DLGAP5/RCC2/UBE2C/BIRC5/LCMT1/KIF18A/SPC24/PRC1/BUB1/NCAPG2/UHRF1/KIFC1/STIL/HASPIN/KIF23/CENPO/ANAPC1/NCAPG/ZWINT/SMARCA4/CENPK/HDAC3/CCNB2/HJURP/CCNE1/PPP2R1B/NUSAP1/CDCA2/SKA1/SPC25/ESCO2/SKA3/CDCA8/SGO1/NCAPH/CHEK2/ECT2/KIF15/TOP2A/CENPE/MKI67/KIF4A/INCENP/ACTB/CHMP4B/ESPL1/KMT5A/ANAPC5/CHMP2A/TACC3/BAG6/CENPI/CENPF/KIF11/TUBB1/KIF18B/KNL1/DSN1/OIP5/KIF14/PSRC1/TEX15/NSMCE2/FBXO5/SMC4/FAM83D/BUB3/ASPM/BRIP1/TTN/PSMC3IP/HECW2/RAD21/PINX1/MRE11/SMARCD2/RRS1/SMARCA5/KASH5/NDE1/ARL8B/BCL7C/GEN1/GPSM2/DPF2/SIRT7/CDK5RAP2/RAB11A/MMS19/CLASP1/TLK1/CDC16/CENPP/RB1/TOP2B/LATS1/MAP3K20/CHMP4A,174,cd4_all_blue_GO_BP_HubGenes.csv,NA,NA
cd4_all,blue,GO,BP,HubGenes,GO:0098813,nuclear chromosome segregation,137/3136,296/12980,0.462837837837838,1.91569997931605,8.99484707098506,3.98575506038778e-17,5.41066249447641e-14,5.08183770199441e-14,RAN/DDB1/MLH1/POLDIP2/TUBG1/MAD2L1/RCC1/KNTC1/FANCD2/DMC1/MSH5/NUDC/MND1/PPP2R1A/KPNB1/SPAG5/PPP1CC/DRG1/ANAPC11/KIF3B/NCAPD2/SEH1L/AURKA/CDT1/ATM/PTTG1/CCNB1IP1/BCCIP/DYNC1LI1/DCAF13/CHMP7/CDC6/RMI2/MZT1/CDC20/ZWILCH/AURKB/CDC27/ACTR3/TTK/NDC80/CCNB1/KNSTRN/NCAPD3/NUF2/BUB1B/KIF2C/CDK1/TRIP13/STAG3/NEK2/DCTN2/SMC3/MYBL2/TPX2/DLGAP5/RCC2/UBE2C/BIRC5/LCMT1/KIF18A/SPC24/PRC1/BUB1/NCAPG2/UHRF1/KIFC1/HASPIN/KIF23/ANAPC1/NCAPG/ZWINT/SMARCA4/CENPK/CCNB2/CCNE1/NUSAP1/SKA1/SPC25/SKA3/CDCA8/SGO1/NCAPH/CHEK2/ECT2/KIF15/TOP2A/CENPE/KIF4A/INCENP/ACTB/CHMP4B/ESPL1/KMT5A/ANAPC5/CHMP2A/TACC3/BAG6/CENPI/CENPF/KIF11/KIF18B/KNL1/DSN1/KIF14/PSRC1/TEX15/NSMCE2/FBXO5/SMC4/FAM83D/BUB3/ASPM/BRIP1/TTN/PSMC3IP/HECW2/RAD21/PINX1/MRE11/SMARCD2/RRS1/SMARCA5/KASH5/BCL7C/GEN1/DPF2/SIRT7/CDK5RAP2/RAB11A/CLASP1/CDC16/RB1/TOP2B/LATS1/MAP3K20/CHMP4A,137,cd4_all_blue_GO_BP_HubGenes.csv,NA,NA
cd4_all,blue,GO,BP,HubGenes,GO:0140014,mitotic nuclear division,124/3136,261/12980,0.475095785440613,1.96643599968723,8.90204345078659,1.02534135493522e-16,1.11352071145965e-13,1.0458481820339199e-13,RAN/POLDIP2/RANBP1/TUBG1/MAD2L1/RCC1/KNTC1/PRMT5/NUDC/NFE2L1/PPP2R1A/KPNB1/SPAG5/PPP1CC/DRG1/ANAPC11/KIF3B/NCAPD2/SEH1L/AURKA/CCDC86/CDT1/ATM/CDC25C/BCCIP/DYNC1LI1/CHMP7/MZT1/CDC20/ZWILCH/AURKB/KIF20B/TTK/NDC80/CCNB1/KNSTRN/NCAPD3/NUF2/BUB1B/KIF2C/CDK1/TRIP13/NEK2/MTBP/DCTN2/SMC3/MYBL2/TPX2/DLGAP5/UBE2C/BIRC5/LCMT1/KIF18A/SPC24/PKMYT1/PRC1/BUB1/NCAPG2/UHRF1/KIFC1/HASPIN/KIF23/TOM1L2/NCAPG/ZWINT/CENPK/NUSAP1/CDCA2/SKA1/SPC25/SKA3/CDCA8/NCAPH/CHEK2/KIF15/CENPE/MKI67/ANLN/KIF4A/INCENP/FBXO43/CHMP4B/ESPL1/KMT5A/ANAPC5/CHMP2A/CDC14A/CENPI/CENPF/KIF11/KIF18B/KNL1/ANKLE2/KIF14/PSRC1/NSMCE2/BORA/FBXO5/SMC4/BUB3/TTN/RAD21/REEP4/CUL7/PINX1/CDKN1B/RRS1/SMARCA5/SPHK1/NDE1/L3MBTL1/CTDP1/GEN1/CDK5RAP2/TOM1L1/RAB11A/LRP5/CLASP1/IGF2/CDC16/RB1/TGFA/CHMP4A/CDKN1C,124,cd4_all_blue_GO_BP_HubGenes.csv,NA,NA
cd4_all,blue,GO,BP,HubGenes,GO:0000819,sister chromatid segregation,110/3136,225/12980,0.488888888888889,2.02352607709751,8.74123468318123,4.43879436546946e-16,4.01710890074986e-13,3.7729752106490397e-13,RAN/POLDIP2/TUBG1/MAD2L1/RCC1/KNTC1/NUDC/PPP2R1A/KPNB1/SPAG5/PPP1CC/DRG1/ANAPC11/KIF3B/NCAPD2/SEH1L/CDT1/ATM/BCCIP/DYNC1LI1/CHMP7/CDC6/RMI2/MZT1/CDC20/ZWILCH/AURKB/CDC27/TTK/NDC80/CCNB1/KNSTRN/NCAPD3/NUF2/BUB1B/KIF2C/CDK1/TRIP13/NEK2/DCTN2/SMC3/MYBL2/TPX2/DLGAP5/UBE2C/BIRC5/LCMT1/KIF18A/SPC24/PRC1/BUB1/NCAPG2/UHRF1/KIFC1/HASPIN/KIF23/ANAPC1/NCAPG/ZWINT/SMARCA4/CENPK/NUSAP1/SKA1/SPC25/SKA3/CDCA8/NCAPH/CHEK2/KIF15/TOP2A/CENPE/KIF4A/INCENP/ACTB/CHMP4B/ESPL1/KMT5A/ANAPC5/CHMP2A/TACC3/CENPI/CENPF/KIF11/KIF18B/KNL1/KIF14/PSRC1/NSMCE2/FBXO5/SMC4/BUB3/TTN/HECW2/RAD21/PINX1/SMARCD2/RRS1/SMARCA5/BCL7C/GEN1/DPF2/CDK5RAP2/RAB11A/CLASP1/CDC16/RB1/TOP2B/LATS1/MAP3K20/CHMP4A,110,cd4_all_blue_GO_BP_HubGenes.csv,NA,NA
cd4_all,blue,GO,BP,HubGenes,GO:0000070,mitotic sister chromatid segregation,95/3136,187/12980,0.508021390374332,2.10271608643457,8.57276964483402,2.0898356625680302e-15,1.6211153782491998e-12,1.5225945541567099e-12,RAN/POLDIP2/TUBG1/MAD2L1/RCC1/KNTC1/NUDC/PPP2R1A/KPNB1/SPAG5/PPP1CC/DRG1/ANAPC11/KIF3B/NCAPD2/SEH1L/CDT1/ATM/BCCIP/DYNC1LI1/CHMP7/MZT1/CDC20/ZWILCH/AURKB/TTK/NDC80/CCNB1/KNSTRN/NCAPD3/NUF2/BUB1B/KIF2C/CDK1/TRIP13/NEK2/DCTN2/SMC3/MYBL2/TPX2/DLGAP5/UBE2C/BIRC5/LCMT1/KIF18A/SPC24/PRC1/BUB1/NCAPG2/UHRF1/KIFC1/HASPIN/KIF23/NCAPG/ZWINT/CENPK/NUSAP1/SKA1/SPC25/SKA3/CDCA8/NCAPH/CHEK2/KIF15/CENPE/KIF4A/INCENP/CHMP4B/ESPL1/KMT5A/ANAPC5/CHMP2A/CENPI/CENPF/KIF11/KIF18B/KNL1/KIF14/PSRC1/NSMCE2/FBXO5/SMC4/BUB3/TTN/RAD21/PINX1/RRS1/SMARCA5/GEN1/CDK5RAP2/RAB11A/CLASP1/CDC16/RB1/CHMP4A,95,cd4_all_blue_GO_BP_HubGenes.csv,NA,NA
cd4_all,blue,GO,BP,HubGenes,GO:0006260,DNA replication,124/3136,271/12980,0.457564575645756,1.89387378567663,8.39320822127754,3.7386839175013205e-15,2.53763170900402e-12,2.3834109974070897e-12,RFC2/GINS4/EME1/SSRP1/MCM6/POLD1/SET/RFC4/RFC3/MCM2/RUVBL1/CDK2/PRIM2/RPA3/PRKDC/POLA1/CARM1/RUVBL2/DUT/ORC1/TK1/TONSL/WDHD1/ATAD5/DONSON/MCM4/ASCC1/GMNN/GINS2/NASP/CDC45/CDC25A/CDK2AP1/EXO1/BAZ1A/POLD2/CHTF18/UCHL5/PTMS/RBBP7/FANCM/CENPX/CACYBP/DTL/MCM10/RFWD3/TBRG1/CDT1/POLE2/ATM/PCNA/MMS22L/CTC1/RAD51/DNA2/RBBP8/CDC6/TIMELESS/RMI2/BRCA2/CENPS/DSCC1/ASCC3/LIG1/PDS5A/SSBP1/SLX4/ATRX/TOPBP1/GTPBP4/RFC1/GINS3/GINS1/CDK1/CDC7/CCNA2/TREX1/SMC3/TRAIP/TICRR/FEN1/POLQ/CCNE1/NBN/ESCO2/PCLAF/POLE/CHAF1A/KMT5A/FAF1/DTD1/NOC3L/ORC3/FBXO5/WRN/NUCKS1/JADE2/INO80C/E2F8/CDKN1B/MRE11/WEE1/EME2/CINP/NT5M/RAD17/SMARCA5/FAM111B/GEN1/ZRANB3/E2F7/GRWD1/HELB/ASCC2/BOD1L1/DNAJA3/INO80B/ANKRD17/RBMS1/UCN/LRWD1/KCTD13/MCRS1/TERF2,124,cd4_all_blue_GO_BP_HubGenes.csv,NA,NA
cd4_all,blue,GO,BP,HubGenes,GO:0007088,regulation of mitotic nuclear division,61/3136,107/12980,0.570093457943925,2.35963427427046,7.97070890746316,3.09139193128397e-13,1.8651397985413301e-10,1.75178876106092e-10,MAD2L1/RCC1/KNTC1/PRMT5/NFE2L1/ANAPC11/AURKA/ATM/CDC25C/DYNC1LI1/CDC20/ZWILCH/AURKB/KIF20B/TTK/NDC80/CCNB1/NUF2/BUB1B/TRIP13/NEK2/MTBP/DLGAP5/UBE2C/BIRC5/LCMT1/SPC24/PKMYT1/BUB1/HASPIN/TOM1L2/ZWINT/NUSAP1/CDCA2/SKA1/SPC25/SKA3/CDCA8/MKI67/INCENP/FBXO43/ESPL1/ANAPC5/CENPF/KNL1/NSMCE2/BORA/FBXO5/BUB3/RAD21/CUL7/SPHK1/L3MBTL1/GEN1/CDK5RAP2/TOM1L1/LRP5/IGF2/CDC16/RB1/TGFA,61,cd4_all_blue_GO_BP_HubGenes.csv,NA,NA
cd4_all,blue,GO,BP,HubGenes,GO:0051783,regulation of nuclear division,67/3136,123/12980,0.544715447154472,2.25459391073503,7.89057677398694,4.1313498670424996e-13,2.24332297780408e-10,2.10698843219168e-10,MAD2L1/RCC1/KNTC1/PRMT5/NFE2L1/ANAPC11/AURKA/ATM/CDC25C/DYNC1LI1/CDC20/ZWILCH/AURKB/KIF20B/TTK/NDC80/CCNB1/RAD51AP1/NUF2/BUB1B/TRIP13/NEK2/MTBP/DLGAP5/UBE2C/BIRC5/LCMT1/SPC24/PKMYT1/BUB1/LIF/HASPIN/RAD1/TOM1L2/ZWINT/NUSAP1/CDCA2/SKA1/SPC25/SKA3/CDCA8/MKI67/INCENP/FBXO43/ESPL1/ANAPC5/CENPF/KNL1/NSMCE2/BORA/FBXO5/BUB3/RAD21/CUL7/SPHK1/PIWIL2/L3MBTL1/CALR/GEN1/CDK5RAP2/TOM1L1/PSMA8/LRP5/IGF2/CDC16/RB1/TGFA,67,cd4_all_blue_GO_BP_HubGenes.csv,NA,NA
cd4_all,blue,GO,BP,HubGenes,GO:1905818,regulation of chromosome separation,47/3136,74/12980,0.635135135135135,2.62884376723662,7.93089683372533,6.9336026980068e-13,3.42267842274336e-10,3.21467034180315e-10,MAD2L1/KNTC1/CSNK2A1/ANAPC11/NCAPD2/ATM/DYNC1LI1/CDC20/ZWILCH/AURKB/TTK/NDC80/CCNB1/CSNK2A2/NCAPD3/NUF2/BUB1B/TRIP13/DLGAP5/UBE2C/BIRC5/LCMT1/SPC24/BUB1/NCAPG2/HASPIN/NCAPG/ZWINT/SKA1/SPC25/SKA3/CDCA8/NCAPH/INCENP/ESPL1/ANAPC5/CENPF/KNL1/NSMCE2/FBXO5/SMC4/BUB3/RAD21/GEN1/CDK5RAP2/CDC16/RB1,47,cd4_all_blue_GO_BP_HubGenes.csv,NA,NA
cd4_all,blue,GO,BP,HubGenes,GO:0044770,cell cycle phase transition,189/3136,500/12980,0.378,1.56455357142857,7.26617259170643,2.98705468004474e-12,1.3516422427202502e-9,1.26949823901902e-9,PTPN11/DDB1/KHDRBS1/EIF4E/EME1/CPSF3/EIF4EBP1/MAD2L1/BABAM1/CDK2/RCC1/KNTC1/PRKDC/FANCD2/ORC1/PRPF19/EIF4G1/CKS2/ATAD5/DONSON/CDC45/MNAT1/EIF2AK4/CDC25A/NABP2/CSNK2A1/CCND3/ANAPC11/DTL/RFWD3/AURKA/CDT1/BCAT1/CALM2/ATM/WDR76/PIAS1/CTC1/RAD51/DNA2/FOXO4/RBBP8/CDC25C/DYNC1LI1/CHMP7/RBX1/CDC6/TFDP1/TIMELESS/CDKN3/BRCA2/CDC20/ZWILCH/AURKB/TOPBP1/GTPBP4/CDC27/TTK/NDC80/CCNB1/CTDSPL/NUF2/BUB1B/CDK1/TRIP13/ZNF324/CDC7/MTBP/CCNA2/TREX1/MELK/TERT/DLGAP5/E2F1/RCC2/UBE2C/UBE2L3/BIRC5/LCMT1/SPC24/TTI1/PKMYT1/TICRR/BUB1/PSME1/STIL/ERCC6/ZNF655/HASPIN/RAD1/H2AX/RRM2/ANAPC1/ZWINT/SMARCA4/CLSPN/NSUN2/CCND2/CCNB2/CCNE1/PLRG1/SKA1/NBN/SPC25/PSME2/WNT10B/DOT1L/SKA3/CDCA8/TELO2/FBXO4/CHEK2/CENPE/ANLN/INCENP/FOXM1/ACTB/RHNO1/CHMP4B/ESPL1/CDK6/POLE/STK35/AVEN/ANAPC5/CHMP2A/TACC3/CDC14A/DDRGK1/MRNIP/CENPF/CCNF/KNL1/IQGAP3/KIF14/CALM3/NSMCE2/FBXO5/DGKZ/FAM83D/RAD51B/PPME1/BUB3/CUL1/ATF2/RBL1/TCF3/BRIP1/NPM1/HECW2/RAD21/PINX1/MDC1/CDKN1B/MRE11/UIMC1/SMARCD2/WEE1/EME2/RAD17/MYC/APBB2/AKT1/CTDP1/GIGYF2/BCL7C/GEN1/CUL5/DPF2/MDM2/MBLAC1/CCNG1/E2F7/CDK5RAP2/NEK11/ERCC3/RAB11A/CLASP1/KDM8/CDC16/ANKRD17/TAOK1/RB1/PKD1/BRD4/LATS1/BTN2A2/MAP3K20/CDKN1C,189,cd4_all_blue_GO_BP_HubGenes.csv,NA,NA
